cosparId,depth,diameter,height,mass,name,objectClass,satno,shape,span,vimpelId,width,xSectAvg,xSectMax,xSectMin
1968-103A,,4.1,4.0,17000.0,Proton-4,Payload,3544,Cyl + 2 Pan + 2 Ant,9.0,,,25.7376681097404,39.1956370758401,13.2025431267111
1990-019B,,,,16782.95,Misty 1,Payload,20516,,,,,,,
1968-007C,,6.6,26.3,16692.0,Saturn IVB (S-IB) (Saturn IB),Rocket Body,3108,Cyl + 1 Nozzle,26.3,,,153.435385201326,176.91939834878,34.2119439975928
2009-048A,,4.4,9.8,16500.0,HTV-1 (Kounotori 1 gouki),Payload,35817,Cyl,9.8,,,41.4690230273853,45.7223775066232,15.2053084433746
1972-096C,3.2,,3.2,16448.0,Apollo 17 LM (APS) (Challenger),Payload Mission Related Object,6307,Irr,4.3,,4.3,18.88,21.9893792545401,10.24
1964-025A,,5.6,21.6,16237.0,Saturn SA-6,Payload,800,Cone,,,,54.0558384885805,61.7210716779035,24.4257184262959
2018-073A,,4.4,9.8,16138.0,HTV-7 (Kounotori 7 gouki),Payload,43630,Cyl,9.8,,,41.4690230273853,45.7223775066232,15.2053084433746
2020-030A,,4.4,9.8,16138.0,HTV-9 (Kounotori 9 gouki),Payload,45607,Cyl,,,,41.4690230273853,45.7223775066232,15.2053084433746
2019-062A,,4.4,9.8,16138.0,HTV-8 (Kounotori 8 gouki),Payload,44546,Cyl,,,,41.4690230273853,45.7223775066232,15.2053084433746
2016-076A,,4.4,9.8,16138.0,HTV-6 (Kounotori 6 gouki),Payload,41881,Cyl,9.8,,,41.4690230273853,45.7223775066232,15.2053084433746
2015-038A,,4.4,9.8,16138.0,HTV-5 (Kounotori 5 gouki),Payload,40873,Cyl,9.8,,,41.4690230273853,45.7223775066232,15.2053084433746
2011-003A,,4.4,9.8,16000.0,HTV-2 (Kounotori 2 gouki),Payload,37351,Cyl,9.8,,,41.4690230273853,45.7223775066232,15.2053084433746
1991-027B,4.6,,7.6,15622.0,GRO (Compton Gamma Ray Observatory),Payload,21225,Box + 2 Pan,21.3,,4.6,66.1055333333333,115.234973077519,21.16
1968-118A,,3.91,10.35,15500.5,Apollo 8,Payload,3626,Cone + Cyl,10.35,,,37.7875084063679,42.2122427813744,12.0072456618365
2013-040A,,4.4,9.8,15400.0,HTV-4 (Kounotori 4 gouki),Payload,39221,Cyl,9.8,,,41.4690230273853,45.7223775066232,15.2053084433746
2012-038A,,4.4,9.8,15400.0,HTV-3 (Kounotori 3 gouki),Payload,38706,Cyl,9.8,,,41.4690230273853,45.7223775066232,15.2053084433746
1988-106B,,,,15000.0,USA 34 (ONYX 1),Payload,19671,,12.95,,,,55.167,14.25309171
2021-048A,,3.7,5.3,15000.0,Dragon CRS-22,Payload,48831,Trunc Cone + Cyl,,,,20.7777084126795,22.364252118888,10.7521008569111
2021-127A,,3.7,5.3,15000.0,Dragon CRS-24,Payload,50318,Trunc Cone + Cyl,,,,20.7777084126795,22.364252118888,10.7521008569111
2021-078A,,3.7,5.3,15000.0,Dragon CRS-23,Payload,49117,Trunc Cone + Cyl,,,,20.7777084126795,22.364252118888,10.7521008569111
2020-093A,,3.7,5.3,15000.0,Dragon CRS-21,Payload,47233,Trunc Cone + Cyl,,,,20.7777084126795,22.364252118888,10.7521008569111
1981-039A,,4.15,10.99,14965.31,Cosmos-1267,Payload,12419,Cyl + 3 Pan,13.0,,,57.3525420698688,91.6453842310185,13.5265198691126
1986-080A,1.8,,1.8,14866.2,Cosmos-1786,Payload,17042,Oct Ell,1.8,,1.5,2.26726945311672,2.54469004940773,2.12057504117311
cosparId,depth,diameter,height,mass,name,objectClass,satno,shape,span,vimpelId,width,xSectAvg,xSectMax,xSectMin
1988-009B,,4.15,6.5,14772.05,Proton-K 8S812 (Proton-K/DM-2),Rocket Body,18858,Cyl,6.5,,,27.9493753922024,30.176437244471,13.5265198691126
1972-031A,3.9,,3.5,14690.0,Apollo 16 CM (Casper),Payload,6000,Cone,3.9,,3.9,9.1226,11.9459,6.825
1968-089A,,3.91,10.35,14558.97,Apollo 7,Payload,3486,Cone + Cyl,10.35,,,37.7875084063679,42.2122427813744,12.0072456618365
1997-064A,,,,14370.66,USA 133 (ONYX 3),Payload,25017,,12.95,,,,55.167,14.25309171
2005-042B,,3.04,9.9,13900.0,Titan IV second stage (Titan IVB),Rocket Body,28889,Cyl + Cone,9.9,,,27.2665109590365,30.9588864892251,7.25833566685386
2001-044B,,3.04,9.9,13900.0,Titan IV second stage (Titan IVB),Rocket Body,26935,Cyl + Cone,9.9,,,27.2665109590365,30.9588864892251,7.25833566685386
1999-028B,,3.04,9.9,13900.0,Titan IV second stage (Titan IVB),Rocket Body,25745,Cyl + Cone,9.9,,,27.2665109590365,30.9588864892251,7.25833566685386
1973-090A,,3.91,10.35,13835.48,Skylab 4,Payload,6936,Cone + Cyl,10.35,,,37.7875084063679,42.2122427813744,12.0072456618365
1973-050A,,3.91,10.35,13736.37,Skylab 3,Payload,6757,Cone + Cyl,10.35,,,37.7875084063679,42.2122427813744,12.0072456618365
1973-032A,,3.91,10.35,13657.09,Skylab 2,Payload,6655,Cone + Cyl,10.35,,,37.7875084063679,42.2122427813744,12.0072456618365
2011-065A,2.0,,3.5,13505.0,Fobos-Grunt,Payload,37872,Box + 2 Pan + 2 Leg,7.0,,2.0,11.694,18.6772984989995,4.0
1978-060A,,,,13379.58,KH-11 2,Payload,10947,Cyl + 2 Pan,,,,,58.5,7.068583471
1982-111A,,,,13379.58,KH-11 5,Payload,13659,Cyl + 2 Pan,,,,,58.5,7.068583471
1976-125A,,,,13379.58,KH-11 1,Payload,9627,Cyl + 2 Pan,,,,,58.5,7.068583471
1980-010A,,,,13379.58,KH-11 3,Payload,11687,Cyl + 2 Pan,,,,,58.5,7.068583471
1995-066A,,,,13379.58,KH-11 11,Payload,23728,Cyl + 2 Pan,,,,,58.5,7.068583471
1987-090A,,,,13379.58,KH-11 8,Payload,18441,Cyl + 2 Pan,,,,,58.5,7.068583471
1984-122A,,,,13379.58,KH-11 6,Payload,15423,Cyl + 2 Pan,,,,,58.5,7.068583471
1981-085A,,,,13379.58,KH-11 4,Payload,12799,Cyl + 2 Pan,,,,,58.5,7.068583471
1968-025B,,6.6,17.79,13300.0,Saturn IVB (S-V) (Saturn V),Rocket Body,3171,Cyl,17.79,,,109.322711955944,122.296788625435,34.2119439975928
1966-059A,,6.6,17.8,13200.0,Saturn IVB (S-IB) (Saturn IB),Rocket Body,2289,Cyl + 1 Nozzle,17.8,,,109.374548234729,122.360154920196,34.2119439975928
1978-029A,,3.0,14.99,13181.37,KH-9 (10733),Payload,10733,Cyl + 2 Pan,15.8,,,49.1523138099384,76.2424501194161,7.06858347057703
1982-041A,,3.0,14.99,13181.37,KH-9 (13170),Payload,13170,Cyl + 2 Pan,15.8,,,49.1523138099384,76.2424501194161,7.06858347057703
1973-014A,,3.0,14.99,13181.37,KH-9 (06382),Payload,6382,Cyl + 2 Pan,15.8,,,49.1523138099384,76.2424501194161,7.06858347057703
1979-025A,,3.0,14.99,13181.37,KH-9 (11305),Payload,11305,Cyl + 2 Pan,15.8,,,49.1523138099384,76.2424501194161,7.06858347057703
1973-046A,,3.0,14.99,13181.37,KH-9 (06727),Payload,6727,Cyl + 2 Pan,15.8,,,49.1523138099384,76.2424501194161,7.06858347057703
1975-051A,,3.0,14.99,13181.37,KH-9 (07918),Payload,7918,Cyl + 2 Pan,15.8,,,49.1523138099384,76.2424501194161,7.06858347057703
1973-088A,,3.0,14.99,13181.37,KH-9 (06928),Payload,6928,Cyl + 2 Pan,15.8,,,49.1523138099384,76.2424501194161,7.06858347057703
1975-114A,,3.0,14.99,13181.37,KH-9 (08467),Payload,8467,Cyl + 2 Pan,15.8,,,49.1523138099384,76.2424501194161,7.06858347057703
1976-065A,,3.0,14.99,13181.37,KH-9 (09006),Payload,9006,Cyl + 2 Pan,15.8,,,49.1523138099384,76.2424501194161,7.06858347057703
1980-052A,,3.0,14.99,13181.37,KH-9 (11850),Payload,11850,Cyl + 2 Pan,15.8,,,49.1523138099384,76.2424501194161,7.06858347057703
1972-052A,,3.0,14.99,13181.37,KH-9 (06094),Payload,6094,Cyl + 2 Pan,15.8,,,49.1523138099384,76.2424501194161,7.06858347057703
1974-085A,,3.0,14.99,13181.37,KH-9 (07495),Payload,7495,Cyl + 2 Pan,15.8,,,49.1523138099384,76.2424501194161,7.06858347057703
1974-020A,,3.0,14.99,13181.37,KH-9 (07242),Payload,7242,Cyl + 2 Pan,15.8,,,49.1523138099384,76.2424501194161,7.06858347057703
1984-065A,,3.0,14.99,13181.37,KH-9 (15063),Payload,15063,Cyl + 2 Pan,15.0,,,48.5096471432718,74.3224359527952,7.06858347057703
1977-056A,,3.0,14.99,13181.37,KH-9 (10111),Payload,10111,Cyl + 2 Pan,15.8,,,49.1523138099384,76.2424501194161,7.06858347057703
1983-060A,,3.0,14.99,13181.37,KH-9 (14137),Payload,14137,Cyl + 2 Pan,15.8,,,49.1523138099384,76.2424501194161,7.06858347057703
1972-002A,,3.0,14.99,13181.37,KH-9 (05769),Payload,5769,Cyl + 2 Pan,15.8,,,49.1523138099384,76.2424501194161,7.06858347057703
1971-056A,,3.0,14.99,13181.37,KH-9 (05297),Payload,5297,Cyl + 2 Pan,15.8,,,49.1523138099384,76.2424501194161,7.06858347057703
1972-079A,,3.0,14.99,13181.37,KH-9 (06227),Payload,6227,Cyl + 2 Pan,15.8,,,49.1523138099384,76.2424501194161,7.06858347057703
1965-087B,,4.1,10.9,13180.0,UR-500 second stage (Proton),Rocket Body,1702,Cyl,10.9,,,41.7007154855875,46.5993910369295,13.2025431267111
1965-054B,,4.1,10.9,13180.0,UR-500 second stage (Proton),Rocket Body,1451,Cyl,10.9,,,41.7007154855875,46.5993910369295,13.2025431267111
1966-060B,,4.1,10.9,13180.0,UR-500 second stage (Proton),Rocket Body,2293,Cyl,10.9,,,41.7007154855875,46.5993910369295,13.2025431267111
2021-030A,,4.0,4.9,13055.0,Crew Dragon 2,Payload,48209,Cone + Cyl,4.9,,,21.6769893097696,23.2824756075773,12.5663706143592
2019-011A,,4.0,4.9,13055.0,Crew Dragon DM-1,Payload,44063,Cone + Cyl,4.9,,,21.6769893097696,23.2824756075773,12.5663706143592
2021-103A,,4.0,4.9,13055.0,Crew Dragon 3,Payload,49407,Cone + Cyl,4.9,,,21.6769893097696,23.2824756075773,12.5663706143592
2020-033A,,4.0,4.9,13055.0,Crew Dragon DM-2,Payload,45623,Cone + Cyl,4.9,,,21.6769893097696,23.2824756075773,12.5663706143592
2021-084A,,4.0,4.9,13055.0,Crew Dragon Inspiration4,Payload,49220,Cone + Cyl,4.9,,,21.6769893097696,23.2824756075773,12.5663706143592
2020-084A,,4.0,4.9,13055.0,Crew Dragon 1,Payload,46920,Cone + Cyl,4.9,,,21.6769893097696,23.2824756075773,12.5663706143592
1968-118B,,6.6,17.79,12921.7,Saturn IVB (S-V) (Saturn V),Rocket Body,3627,Cyl,17.79,,,109.322711955944,122.296788625435,34.2119439975928
1969-018B,,6.6,17.79,12921.7,Saturn IVB (S-V) (Saturn V),Rocket Body,3770,Cyl,17.79,,,109.322711955944,122.296788625435,34.2119439975928
1971-063B,,6.6,17.79,12921.7,Saturn IVB (S-V) (Saturn V),Rocket Body,5352,Cyl,17.79,,,109.322711955944,122.296788625435,34.2119439975928
1969-059B,,6.6,17.79,12921.7,Saturn IVB (S-V) (Saturn V),Rocket Body,4040,Cyl,17.79,,,109.322711955944,122.296788625435,34.2119439975928
1972-031B,,6.6,17.79,12921.7,Saturn IVB (S-V) (Saturn V),Rocket Body,6001,Cyl,17.79,,,109.322711955944,122.296788625435,34.2119439975928
1970-029B,,6.6,17.79,12921.7,Saturn IVB (S-V) (Saturn V),Rocket Body,4372,Cyl,17.79,,,109.322711955944,122.296788625435,34.2119439975928
1969-099B,,6.6,17.79,12921.7,Saturn IVB (S-V) (Saturn V),Rocket Body,4226,Cyl,17.79,,,109.322711955944,122.296788625435,34.2119439975928
1972-096B,,6.6,17.79,12921.7,Saturn IVB (S-V) (Saturn V),Rocket Body,6301,Cyl,17.79,,,109.322711955944,122.296788625435,34.2119439975928
1971-008B,,6.6,17.79,12921.7,Saturn IVB (S-V) (Saturn V),Rocket Body,4904,Cyl,17.79,,,109.322711955944,122.296788625435,34.2119439975928
1973-027B,,10.1,17.79,12921.7,Saturn II (Saturn V),Rocket Body,6634,Cyl,,,,181.178789925177,196.732081113006,80.1184666481737
1969-043B,,6.6,17.79,12921.7,Saturn IVB (S-V) (Saturn V),Rocket Body,3943,Cyl,17.79,,,109.322711955944,122.296788625435,34.2119439975928
2021-085A,,3.35,9.0,12910.0,Tianzhou-3,Payload,49222,Step Cyl + 2 Pan,9.0,,,25.6875480533019,31.4119627422997,8.81413088872786
2021-046A,,3.35,9.0,12910.0,Tianzhou-2,Payload,48803,Step Cyl + 2 Pan,9.0,,,25.6875480533019,31.4119627422997,8.81413088872786
2017-021A,,3.35,9.0,12910.0,Tianzhou-1,Payload,42684,Step Cyl + 2 Pan,9.0,,,25.6875480533019,31.4119627422997,8.81413088872786
1994-053A,,3.9,9.99,12884.04,Cosmos-2290,Payload,23218,Cyl,9.99,,,36.5728508767656,40.7512477443376,11.9459060652752
1996-072A,,,,12884.04,KH-11 12,Payload,24680,Cyl + 2 Pan,,,,,58.5,7.068583471
1975-066A,,3.91,10.35,12612.49,Apollo 18,Payload,8032,Cone + Cyl,10.35,,,37.7875084063679,42.2122427813744,12.0072456618365
1966-060A,,4.1,4.0,12200.0,Proton 3,Payload,2290,Cyl + 4 Pan,9.0,,,30.2728681097404,53.1983275873207,13.2025431267111
1965-054A,,4.1,3.0,12091.18,Proton 1,Payload,1466,Cyl + 4 Pan,9.0,,,27.0527356398108,50.1887277421791,12.3
1995-024A,,4.35,12.99,11397.42,Spektr,Payload,23579,Cyl,12.99,,,51.810949693462,58.4282001472445,14.8616967468882
1990-037B,,4.3,13.1,11258.67,Hubble Space Telescope,Payload,20580,Cyl + 2 Pan,13.1,,,51.5024845647877,58.1717950017472,14.5220120412188
1968-089B,,6.6,17.79,11151.64,Saturn IVB (S-IB) (Saturn IB),Rocket Body,3487,Cyl + 1 Nozzle,17.79,,,109.322711955944,122.296788625435,34.2119439975928
1973-050B,,6.6,17.79,11151.64,Saturn IVB (S-IB) (Saturn IB),Rocket Body,6758,Cyl + 1 Nozzle,17.79,,,109.322711955944,122.296788625435,34.2119439975928
1973-032B,,6.6,17.79,11151.64,Saturn IVB (S-IB) (Saturn IB),Rocket Body,6656,Cyl + 1 Nozzle,17.79,,,109.322711955944,122.296788625435,34.2119439975928
1973-090B,,6.6,17.79,11151.64,Saturn IVB (S-IB) (Saturn IB),Rocket Body,6937,Cyl + 1 Nozzle,17.79,,,109.322711955944,122.296788625435,34.2119439975928
1975-066B,,6.6,17.79,11151.64,Saturn IVB (S-IB) (Saturn IB),Rocket Body,8033,Cyl + 1 Nozzle,17.79,,,109.322711955944,122.296788625435,34.2119439975928
1969-099A,,3.91,11.14,11149.65,Apollo 12,Payload,4225,Cone + Cyl,11.14,,,40.2135247932863,45.1820876359614,12.0072456618365
1969-018A,,3.91,10.35,11105.05,Apollo 9,Payload,3769,Cone + Cyl,10.35,,,37.7875084063679,42.2122427813744,12.0072456618365
2018-001A,3.0,,5.0,11000.0,USA 280 (Zuma),Payload,43098,Box,10.0,,3.0,19.5,23.0434372436058,9.0
2000-056A,,3.9,7.0,11000.0,Cosmos-2372,Payload,26538,Cyl + 1 Pan,10.0,,,30.5547228933879,39.1593395250783,11.9459060652752
1987-030A,,4.15,5.79,10901.88,Kvant 1,Payload,17845,Cyl,5.79,,,25.6351997037519,27.5741827080967,13.5265198691126
2016-024A,,3.7,5.3,10743.0,Dragon CRS-8,Payload,41452,Trunc Cone + Cyl + 2 Pan,16.5,,,33.4694417460128,60.2525145841952,10.7521008569111
1965-060A,,2.0,5.0,10323.0,Pegasus 3,Payload,1467,Cyl + 2 Pan,29.0,,,23.925444627436,53.6827258654771,3.14159265358979
1998-067IA,,7.0,4.3,10300.0,ISS Columbus module,Payload,,Cyl,7.0,,,42.8827397215007,48.857624895593,30.1
1965-039A,,2.0,5.0,10300.0,Pegasus 2,Payload,1381,Cyl + 2 Pan,29.0,,,23.925444627436,53.6827258654771,3.14159265358979
1965-009A,,2.0,5.0,10297.0,Pegasus 1,Payload,1085,Cyl + 2 Pan,29.0,,,23.925444627436,53.6827258654771,3.14159265358979
1969-043C,,4.3,3.8,10189.0,Apollo 10 LM (DPS),Payload Mission Related Object,3948,Oct Cyl + 2 Leg,4.3,,,19.0432967617608,20.9269120990174,13.0744043841393
1999-028A,,,,10000.0,Misty 2,Payload,25744,,,,,,,
1990-097B,,,,9910.8,USA 67 (SDS 2 F2)(QUASAR 2),Payload,20963,,2.9,143617,,,13.8544236,12.18
1996-038A,,,,9910.8,USA 125 (SDS B-4),Payload,23945,,2.9,,,,13.8544236,12.18
1987-065A,,2.4,6.99,9910.8,Cosmos-1871,Payload,18259,Sphere + Cyl,10.0,,,15.4377862997402,17.3752636724194,4.5238934211693
1992-086B,,,,9910.8,USA 89 (SDS B-3),Payload,22518,,2.9,,,,13.8544236,12.18
2015-021A,,3.7,5.3,9810.0,Dragon CRS-6,Payload,40588,Trunc Cone + Cyl + 2 Pan,16.5,,,33.4694417460128,60.2525145841952,10.7521008569111
2016-046A,,3.7,5.3,9779.0,Dragon CRS-9,Payload,41672,Trunc Cone + Cyl + 2 Pan,16.5,,,33.4694417460128,60.2525145841952,10.7521008569111
1984-034B,,4.3,9.09,9705.0,LDEF 1,Payload,14898,Cyl,9.09,,,37.9598640333255,41.6975107497475,14.5220120412188
2014-022A,,3.7,5.3,9700.0,Dragon CRS-3,Payload,39680,Trunc Cone + Cyl + 2 Pan,16.5,,,33.4694417460128,60.2525145841952,10.7521008569111
2014-056A,,3.7,5.3,9700.0,Dragon CRS-4,Payload,40210,Trunc Cone + Cyl + 2 Pan,16.5,,,33.4694417460128,60.2525145841952,10.7521008569111
2015-001A,,3.7,5.3,9688.0,Dragon CRS-5,Payload,40370,Trunc Cone + Cyl + 2 Pan,16.5,,,33.4694417460128,60.2525145841952,10.7521008569111
1965-047A,5.0,,5.0,9613.48,Titan IIIC dummy payload,Payload,1412,Cone,5.0,,3.1,7.917,8.291,6.7705
1968-007B,,4.3,3.8,9592.0,Apollo 5 (LM 1 Descent Stage),Payload Mission Related Object,3107,Oct Cyl,4.3,,,19.0432967617608,20.9269120990174,13.0744043841393
1987-030C,,4.15,6.19,9514.37,Kvant 1 service module,Payload,17851,Cyl + 2 Pan,15.0,,,39.004593988325,65.054375262355,13.5265198691126
cosparId,depth,diameter,height,mass,name,objectClass,satno,shape,span,vimpelId,width,xSectAvg,xSectMax,xSectMin
1976-121B,,,,9415.26,Cosmos-882 (TKS-VA 2),Payload,9607,,3.64,,,,10.1556,6.113617844
1976-121A,,,,9415.26,Cosmos-881 (TKS-VA 1),Payload,9606,,3.64,,,,10.1556,6.113617844
1979-042A,,,,9415.26,Cosmos-1100 (TKS-VA 9),Payload,11362,,3.64,,,,10.1556,6.113617844
1979-042B,,,,9415.26,Cosmos-1101 (TKS-VA 10),Payload,11363,,3.64,,,,10.1556,6.113617844
2014-077A,5.0,,3.5,9400.0,Orion EFT-1,Payload,40329,Cone,5.0,,5.0,13.3541,19.635,8.75
2015-074C,,3.9,11.1,9300.0,Zenit-3 second stage (Zenit-3F),Rocket Body,41107,Cyl,11.1,,,39.9728395261131,44.9080034261197,11.9459060652752
2011-001C,,3.9,11.1,9300.0,Zenit-3 second stage (Zenit-3F),Rocket Body,37346,Cyl,11.1,,,39.9728395261131,44.9080034261197,11.9459060652752
2011-065B,,3.9,10.4,9300.0,Zenit-2 second stage (Zenit-2SB),Rocket Body,37873,Cyl,10.4,,,37.8287025400381,42.2826001059582,11.9459060652752
2011-037D,,3.9,11.1,9300.0,Zenit-3 second stage (Zenit-3F),Rocket Body,37758,Cyl,11.1,,,39.9728395261131,44.9080034261197,11.9459060652752
1989-061B,,3.6,9.0,9276.51,USA 40 (SDS B-1),Payload,20167,Cyl,9.0,,,30.5362805928928,33.9612596815971,10.1787601976309
2000-006B,,3.9,10.4,9000.0,Zenit-2 second stage,Rocket Body,26070,Cyl,10.4,,,37.8287025400381,42.2826001059582,11.9459060652752
2007-029B,,3.9,10.4,9000.0,Zenit-2 second stage (Zenit-2M),Rocket Body,31793,Cyl,10.4,,,37.8287025400381,42.2826001059582,11.9459060652752
2005-016A,,,,9000.0,USA 182 (ONYX 5),Payload,28646,,12.95,,,,55.167,14.25309171
2000-047A,,,,9000.0,USA 152 (ONYX 4),Payload,26473,,12.95,,,,55.167,14.25309171
1991-017A,,,,9000.0,USA 69 (ONYX 2),Payload,21147,,12.95,,,,55.167,14.25309171
2000-056B,,3.9,10.4,9000.0,Zenit-2 second stage,Rocket Body,26539,Cyl,10.4,,,37.8287025400381,42.2826001059582,11.9459060652752
2001-056F,,3.9,10.4,9000.0,Zenit-2 second stage,Rocket Body,27006,Cyl,10.4,,,37.8287025400381,42.2826001059582,11.9459060652752
2004-021B,,3.9,10.4,9000.0,Zenit-2 second stage,Rocket Body,28353,Cyl,10.4,,,37.8287025400381,42.2826001059582,11.9459060652752
2013-010A,,3.7,5.3,8830.0,Dragon CRS-2,Payload,39115,Trunc Cone + Cyl + 2 Pan,16.5,,,33.4694417460128,60.2525145841952,10.7521008569111
1966-099A,,3.0,12.9,8677.0,OV4 3 (MOL Canister) + Transtage,Payload,2524,Cyl + 1 Ant,12.9,,,33.9292006587698,39.340244944338,7.06858347057703
2016-057A,,3.3,10.4,8600.0,Tiangong 2,Payload,41765,Step Cyl + 2 Pan,18.4,,,42.0041756949783,75.2340250700135,8.55298599939821
,,3.9,10.41,8500.0,Zenit-2 second stage,Rocket Body,,Cyl,10.41,,,37.8593330684106,42.3200126739156,11.9459060652752
1993-016B,,3.9,10.4,8500.0,Zenit-2 second stage,Rocket Body,22566,Cyl,10.4,,,37.8287025400381,42.2826001059582,11.9459060652752
,,3.9,10.4,8500.0,Zenit-2 second stage,Rocket Body,,Cyl,10.4,,,37.8287025400381,42.2826001059582,11.9459060652752
2011-053A,,3.3,10.4,8500.0,Tiangong 1,Payload,37820,Step Cyl + 2 Pan,18.4,,,42.0041756949783,75.2340250700135,8.55298599939821
2005-005D,,5.5,14.4,8496.0,ESC-A H14.4 with Maqsat-B2 (Ariane 5ECA),Rocket Body,28545,Cyl + Cyl + 1 Nozzle,14.4,,,74.0826817624643,82.6867374784463,23.7582944427728
1999-061A,,3.2,10.0,8400.0,Shenzhou,Payload,25956,Cyl + Cone + Cyl,10.0,,,29.1539798253133,32.9951729712541,8.04247719318987
2001-001A,,3.2,10.0,8400.0,Shenzhou 2,Payload,26664,Cyl + Cone + Cyl,10.0,,,29.1539798253133,32.9951729712541,8.04247719318987
2002-014A,,3.2,10.0,8400.0,Shenzhou 3,Payload,27397,Cyl + Cone + Cyl,10.0,,,29.1539798253133,32.9951729712541,8.04247719318987
2002-061A,,3.2,10.0,8400.0,Shenzhou 4,Payload,27630,Cyl + Cone + Cyl,10.0,,,29.1539798253133,32.9951729712541,8.04247719318987
2017-086D,,3.9,10.41,8360.0,Zenit-3 second stage (Zenit-3F),Rocket Body,43090,Cyl,10.41,,,37.8593330684106,42.3200126739156,11.9459060652752
1970-103A,1.8,,1.8,8325.07,Cosmos-382,Payload,4786,Sphere,2.0,,2.0,19.635,19.635,19.635
1999-039B,,3.9,10.4,8300.0,Zenit-2 second stage,Rocket Body,25861,Cyl,10.4,,,37.8287025400381,42.2826001059582,11.9459060652752
1965-087A,,4.1,4.0,8300.0,Proton 2,Payload,1701,Cyl + 4 Pan,9.0,,,30.2728681097404,53.1983275873207,13.2025431267111
2020-087A,,4.0,2.0,8250.0,Chang'e-5 Guidao,Payload,47097,Cyl + 2 Pan,,,,19.0077,34.097,8.0
1998-045B,,3.9,10.4,8225.97,Zenit-2 second stage,Rocket Body,25407,Cyl,10.4,,,37.8287025400381,42.2826001059582,11.9459060652752
1992-076B,,3.9,10.4,8225.97,Zenit-2 second stage,Rocket Body,22220,Cyl,10.4,,,37.8287025400381,42.2826001059582,11.9459060652752
1985-121F,,3.9,10.4,8225.97,Zenit-2 second stage,Rocket Body,16439,Cyl,10.4,,,37.8287025400381,42.2826001059582,11.9459060652752
1986-056B,,3.9,10.4,8225.97,Zenit-2 second stage,Rocket Body,16884,Cyl,10.4,,,37.8287025400381,42.2826001059582,11.9459060652752
1986-080B,,3.9,10.4,8225.97,Zenit-2 second stage,Rocket Body,17043,Cyl,10.4,,,37.8287025400381,42.2826001059582,11.9459060652752
1998-043G,,3.9,10.4,8225.97,Zenit-2 second stage,Rocket Body,25400,Cyl,10.4,,,37.8287025400381,42.2826001059582,11.9459060652752
1990-046B,,3.9,10.4,8225.97,Zenit-2 second stage,Rocket Body,20625,Cyl,10.4,,,37.8287025400381,42.2826001059582,11.9459060652752
1987-065B,,3.9,10.4,8225.97,Zenit-2 second stage,Rocket Body,18260,Cyl,10.4,,,37.8287025400381,42.2826001059582,11.9459060652752
1987-041B,,3.9,10.4,8225.97,Zenit-2 second stage,Rocket Body,17974,Cyl,10.4,,,37.8287025400381,42.2826001059582,11.9459060652752
1994-074B,,3.9,10.4,8225.97,Zenit-2 second stage,Rocket Body,23343,Cyl,10.4,,,37.8287025400381,42.2826001059582,11.9459060652752
1987-027B,,3.9,10.4,8225.97,Zenit-2 second stage,Rocket Body,17590,Cyl,10.4,,,37.8287025400381,42.2826001059582,11.9459060652752
1996-051B,,3.9,10.4,8225.97,Zenit-2 second stage,Rocket Body,24298,Cyl,10.4,,,37.8287025400381,42.2826001059582,11.9459060652752
1994-077B,,3.9,10.4,8225.97,Zenit-2 second stage,Rocket Body,23405,Cyl,10.4,,,37.8287025400381,42.2826001059582,11.9459060652752
1987-016B,,3.9,10.4,8225.97,Zenit-2 second stage,Rocket Body,17524,Cyl,10.4,,,37.8287025400381,42.2826001059582,11.9459060652752
1985-097B,,3.9,10.4,8225.97,Zenit-2 second stage,Rocket Body,16182,Cyl,10.4,,,37.8287025400381,42.2826001059582,11.9459060652752
1988-039B,,3.9,10.4,8225.97,Zenit-2 second stage,Rocket Body,19120,Cyl,10.4,,,37.8287025400381,42.2826001059582,11.9459060652752
1994-023B,,3.9,10.4,8225.97,Zenit-2 second stage,Rocket Body,23088,Cyl,10.4,,,37.8287025400381,42.2826001059582,11.9459060652752
